100 50
94 15 B
94 16 N
94 17 H
94 18 N
94 19 N
94 20 N
94 21 H
94 22 N
94 23 T
94 24 H
94 25 H
94 26 N
94 27 T
94 28 B
94 29 T
94 30 B
94 31 N
94 32 T
94 33 H
94 34 H
94 35 T
94 36 N
94 37 N
94 38 N
94 39 H
94 40 T
94 41 N
94 42 N
94 43 T
94 44 N
94 45 H
94 46 N
94 47 N
94 48 T
94 49 H
94 50 B
95 1 T
95 2 B
95 3 N
95 4 H
95 5 T
95 6 H
95 7 H
95 8 B
95 9 N
95 10 N
95 11 T
95 12 N
95 13 N
95 14 T
95 15 H
95 16 T
95 17 N
95 18 N
95 19 N
95 20 T
95 21 T
95 22 N
95 23 T
95 24 B
95 25 H
95 26 N
95 27 T
95 28 N
95 29 N
95 30 H
95 31 N
95 32 T
95 33 H
95 34 B
95 35 N
95 36 H
95 37 N
95 38 H
95 39 N
95 40 N
95 41 N
95 42 H
95 43 B
95 44 N
95 45 N
95 46 H
95 47 N
95 48 H
95 49 N
95 50 T
96 1 N
96 2 N
96 3 B
96 4 N
96 5 N
96 6 T
96 7 T
96 8 B
96 9 N
96 10 N
96 11 H
96 12 H
96 13 N
96 14 B
96 15 N
96 16 B
96 17 H
96 18 T
96 19 B
96 20 N
96 21 T
96 22 N
96 23 N
96 24 B
96 25 B
96 26 N
96 27 N
96 28 B
96 29 N
96 30 H
96 31 H
96 32 N
96 33 B
96 34 T
96 35 T
96 36 N
96 37 N
96 38 N
96 39 N
96 40 N
96 41 T
96 42 B
96 43 N
96 44 H
96 45 N
96 46 H
96 47 H
96 48 T
96 49 N
96 50 N
97 1 T
97 2 N
97 3 N
97 4 N
97 5 B
97 6 N
97 7 H
97 8 N
97 9 N
97 10 B
97 11 T
97 12 H
97 13 N
97 14 N
97 15 B
97 16 N
97 17 T
97 18 B
97 19 T
97 20 N
97 21 N
97 22 N
97 23 T
97 24 N
97 25 T
97 26 B
97 27 H
97 28 N
97 29 N
97 30 N
97 31 N
97 32 H
97 33 T
97 34 B
97 35 N
97 36 N
97 37 N
97 38 N
97 39 N
97 40 H
97 41 N
97 42 H
97 43 H
97 44 B
97 45 B
97 46 N
97 47 H
97 48 T
97 49 H
97 50 T
98 1 N
98 2 N
98 3 N
98 4 B
98 5 N
98 6 N
98 7 H
98 8 N
98 9 N
98 10 N
98 11 N
98 12 H
98 13 N
98 14 N
98 15 N
98 16 T
98 17 T
98 18 H
98 19 H
98 20 B
98 21 T
98 22 T
98 23 N
98 24 N
98 25 N
98 26 H
98 27 H
98 28 N
98 29 H
98 30 N
98 31 N
98 32 N
98 33 T
98 34 N
98 35 T
98 36 H
98 37 B
98 38 N
98 39 T
98 40 N
98 41 N
98 42 B
98 43 H
98 44 T
98 45 H
98 46 N
98 47 N
98 48 N
98 49 N
98 50 T
99 1 B
99 2 H
99 3 N
99 4 N
99 5 T
99 6 N
99 7 N
99 8 N
99 9 T
99 10 H
99 11 H
99 12 N
99 13 B
99 14 B
99 15 N
99 16 H
99 17 H
99 18 N
99 19 T
99 20 B
99 21 T
99 22 T
99 23 T
99 24 N
99 25 N
99 26 H
99 27 H
99 28 N
99 29 N
99 30 N
99 31 T
99 32 N
99 33 N
99 34 N
99 35 N
99 36 N
99 37 T
99 38 T
99 39 T
99 40 B
99 41 T
99 42 B
99 43 T
99 44 N
99 45 H
99 46 N
99 47 H
99 48 N
99 49 N
99 50 N
100 1 N
100 2 N
100 3 N
100 4 H
100 5 N
100 6 N
100 7 N
100 8 H
100 9 N
100 10 B
100 11 N
100 12 H
100 13 N
100 14 N
100 15 N
100 16 B
100 17 T
100 18 N
100 19 N
100 20 N
100 21 N
100 22 N
100 23 H
100 24 N
100 25 N
100 26 N
100 27 N
100 28 H
100 29 H
100 30 N
100 31 H
100 32 N
100 33 B
100 34 N
100 35 T
100 36 T
100 37 N
100 38 N
100 39 N
100 40 H
100 41 N
100 42 H
100 43 H
100 44 H
100 45 H
100 46 B
100 47 H
100 48 N
100 49 H
100 50 B
