100 50
94 15 T
94 16 T
94 17 H
94 18 N
94 19 N
94 20 N
94 21 N
94 22 N
94 23 N
94 24 N
94 25 H
94 26 H
94 27 H
94 28 H
94 29 N
94 30 N
94 31 B
94 32 N
94 33 T
94 34 T
94 35 T
94 36 N
94 37 T
94 38 N
94 39 N
94 40 N
94 41 B
94 42 B
94 43 T
94 44 N
94 45 T
94 46 T
94 47 N
94 48 H
94 49 T
94 50 T
95 1 N
95 2 T
95 3 T
95 4 N
95 5 H
95 6 T
95 7 N
95 8 B
95 9 T
95 10 H
95 11 N
95 12 N
95 13 H
95 14 T
95 15 N
95 16 T
95 17 N
95 18 T
95 19 N
95 20 N
95 21 N
95 22 N
95 23 H
95 24 T
95 25 T
95 26 N
95 27 H
95 28 H
95 29 H
95 30 N
95 31 N
95 32 N
95 33 H
95 34 N
95 35 T
95 36 N
95 37 N
95 38 N
95 39 N
95 40 N
95 41 N
95 42 N
95 43 N
95 44 B
95 45 N
95 46 B
95 47 T
95 48 H
95 49 N
95 50 B
96 1 N
96 2 T
96 3 T
96 4 H
96 5 N
96 6 N
96 7 B
96 8 B
96 9 N
96 10 B
96 11 N
96 12 B
96 13 N
96 14 H
96 15 N
96 16 N
96 17 N
96 18 B
96 19 H
96 20 T
96 21 H
96 22 N
96 23 T
96 24 N
96 25 H
96 26 H
96 27 B
96 28 T
96 29 B
96 30 N
96 31 N
96 32 N
96 33 T
96 34 H
96 35 H
96 36 B
96 37 T
96 38 N
96 39 T
96 40 N
96 41 H
96 42 T
96 43 T
96 44 N
96 45 T
96 46 N
96 47 H
96 48 B
96 49 N
96 50 B
97 1 N
97 2 N
97 3 T
97 4 T
97 5 T
97 6 N
97 7 N
97 8 H
97 9 N
97 10 N
97 11 T
97 12 N
97 13 T
97 14 N
97 15 T
97 16 T
97 17 N
97 18 T
97 19 N
97 20 N
97 21 T
97 22 N
97 23 T
97 24 T
97 25 H
97 26 T
97 27 N
97 28 B
97 29 H
97 30 N
97 31 N
97 32 H
97 33 N
97 34 H
97 35 H
97 36 T
97 37 T
97 38 N
97 39 T
97 40 N
97 41 B
97 42 B
97 43 H
97 44 H
97 45 H
97 46 N
97 47 N
97 48 N
97 49 N
97 50 H
98 1 H
98 2 N
98 3 T
98 4 H
98 5 N
98 6 H
98 7 T
98 8 T
98 9 H
98 10 B
98 11 N
98 12 N
98 13 H
98 14 B
98 15 H
98 16 B
98 17 N
98 18 T
98 19 N
98 20 N
98 21 N
98 22 T
98 23 N
98 24 N
98 25 N
98 26 B
98 27 B
98 28 H
98 29 T
98 30 H
98 31 H
98 32 N
98 33 B
98 34 N
98 35 T
98 36 B
98 37 N
98 38 N
98 39 N
98 40 H
98 41 N
98 42 T
98 43 N
98 44 H
98 45 N
98 46 N
98 47 N
98 48 T
98 49 N
98 50 H
99 1 H
99 2 T
99 3 N
99 4 H
99 5 T
99 6 N
99 7 T
99 8 N
99 9 T
99 10 H
99 11 N
99 12 H
99 13 H
99 14 H
99 15 H
99 16 T
99 17 B
99 18 T
99 19 H
99 20 T
99 21 N
99 22 N
99 23 B
99 24 N
99 25 T
99 26 N
99 27 N
99 28 H
99 29 N
99 30 N
99 31 N
99 32 B
99 33 H
99 34 B
99 35 N
99 36 N
99 37 H
99 38 N
99 39 H
99 40 T
99 41 N
99 42 T
99 43 H
99 44 B
99 45 T
99 46 N
99 47 H
99 48 N
99 49 H
99 50 B
100 1 H
100 2 N
100 3 T
100 4 N
100 5 N
100 6 N
100 7 N
100 8 H
100 9 H
100 10 N
100 11 N
100 12 N
100 13 N
100 14 T
100 15 N
100 16 N
100 17 N
100 18 N
100 19 H
100 20 T
100 21 N
100 22 N
100 23 N
100 24 N
100 25 N
100 26 N
100 27 N
100 28 N
100 29 T
100 30 N
100 31 N
100 32 T
100 33 H
100 34 N
100 35 H
100 36 N
100 37 N
100 38 H
100 39 N
100 40 T
100 41 N
100 42 T
100 43 N
100 44 N
100 45 B
100 46 T
100 47 N
100 48 H
100 49 N
100 50 H
