100 50
94 15 N
94 16 N
94 17 T
94 18 N
94 19 N
94 20 N
94 21 T
94 22 N
94 23 H
94 24 T
94 25 H
94 26 N
94 27 T
94 28 N
94 29 N
94 30 B
94 31 B
94 32 N
94 33 T
94 34 T
94 35 N
94 36 N
94 37 H
94 38 H
94 39 T
94 40 N
94 41 N
94 42 N
94 43 N
94 44 N
94 45 N
94 46 B
94 47 N
94 48 H
94 49 T
94 50 H
95 1 B
95 2 N
95 3 N
95 4 T
95 5 N
95 6 N
95 7 N
95 8 N
95 9 N
95 10 N
95 11 N
95 12 N
95 13 N
95 14 N
95 15 B
95 16 N
95 17 H
95 18 T
95 19 N
95 20 N
95 21 H
95 22 H
95 23 N
95 24 N
95 25 N
95 26 N
95 27 T
95 28 N
95 29 H
95 30 B
95 31 N
95 32 H
95 33 N
95 34 T
95 35 N
95 36 N
95 37 N
95 38 N
95 39 N
95 40 T
95 41 T
95 42 N
95 43 N
95 44 N
95 45 H
95 46 T
95 47 T
95 48 H
95 49 N
95 50 N
96 1 T
96 2 H
96 3 T
96 4 N
96 5 T
96 6 H
96 7 N
96 8 H
96 9 N
96 10 N
96 11 N
96 12 H
96 13 H
96 14 N
96 15 N
96 16 T
96 17 T
96 18 T
96 19 N
96 20 N
96 21 T
96 22 N
96 23 H
96 24 N
96 25 T
96 26 T
96 27 N
96 28 N
96 29 N
96 30 N
96 31 N
96 32 N
96 33 H
96 34 N
96 35 H
96 36 N
96 37 H
96 38 H
96 39 T
96 40 T
96 41 N
96 42 T
96 43 N
96 44 T
96 45 N
96 46 H
96 47 B
96 48 N
96 49 N
96 50 N
97 1 H
97 2 B
97 3 N
97 4 N
97 5 N
97 6 N
97 7 N
97 8 N
97 9 H
97 10 N
97 11 N
97 12 N
97 13 N
97 14 T
97 15 T
97 16 H
97 17 N
97 18 N
97 19 H
97 20 N
97 21 N
97 22 N
97 23 N
97 24 T
97 25 B
97 26 B
97 27 N
97 28 N
97 29 T
97 30 N
97 31 H
97 32 T
97 33 N
97 34 N
97 35 N
97 36 N
97 37 N
97 38 H
97 39 H
97 40 H
97 41 H
97 42 H
97 43 N
97 44 N
97 45 H
97 46 N
97 47 H
97 48 N
97 49 N
97 50 N
98 1 T
98 2 N
98 3 N
98 4 N
98 5 N
98 6 H
98 7 N
98 8 N
98 9 T
98 10 N
98 11 H
98 12 T
98 13 H
98 14 N
98 15 N
98 16 H
98 17 N
98 18 N
98 19 T
98 20 N
98 21 N
98 22 H
98 23 N
98 24 N
98 25 N
98 26 H
98 27 N
98 28 H
98 29 N
98 30 N
98 31 T
98 32 N
98 33 B
98 34 B
98 35 H
98 36 N
98 37 H
98 38 N
98 39 H
98 40 T
98 41 H
98 42 T
98 43 N
98 44 H
98 45 N
98 46 H
98 47 N
98 48 N
98 49 H
98 50 N
99 1 N
99 2 N
99 3 H
99 4 H
99 5 H
99 6 B
99 7 N
99 8 N
99 9 H
99 10 N
99 11 N
99 12 T
99 13 H
99 14 T
99 15 H
99 16 N
99 17 N
99 18 B
99 19 N
99 20 N
99 21 B
99 22 T
99 23 H
99 24 H
99 25 N
99 26 N
99 27 T
99 28 N
99 29 N
99 30 H
99 31 N
99 32 H
99 33 T
99 34 T
99 35 H
99 36 N
99 37 B
99 38 N
99 39 N
99 40 T
99 41 N
99 42 T
99 43 T
99 44 N
99 45 N
99 46 T
99 47 T
99 48 N
99 49 N
99 50 H
100 1 N
100 2 N
100 3 N
100 4 T
100 5 T
100 6 N
100 7 H
100 8 N
100 9 H
100 10 H
100 11 N
100 12 N
100 13 B
100 14 N
100 15 T
100 16 B
100 17 N
100 18 T
100 19 N
100 20 H
100 21 N
100 22 N
100 23 N
100 24 H
100 25 H
100 26 T
100 27 H
100 28 H
100 29 N
100 30 T
100 31 N
100 32 N
100 33 N
100 34 H
100 35 H
100 36 N
100 37 N
100 38 T
100 39 H
100 40 T
100 41 H
100 42 N
100 43 T
100 44 H
100 45 B
100 46 H
100 47 H
100 48 T
100 49 T
100 50 N
